Wavelength (nm)	Absorbance	Absorbance (normalized)
356.7893352754668	0.032573285296740785	0.6505896001783359
357.2502243002198	0.03370682810591124	0.6732299687787175
357.71108498895666	0.03198690926720567	0.6388778506619512
358.1719173418363	0.032218779898232776	0.6435090269277145
358.6327213590178	0.03201518250823889	0.6394425550501235
359.09349704066	0.0320382525253466	0.6399033349048499
359.5542443869219	0.031062555794571154	0.6204156424699171
360.01496339796245	0.031271329175458544	0.624585494952769
360.47565407394063	0.031591360316059136	0.6309775102592756
360.9363164150155	0.03260569356506874	0.6512368938973812
361.3969504213458	0.03168451831343897	0.6328381646445267
361.8575560930906	0.03157512319072454	0.6306532044636657
362.31813343040886	0.0320578111693174	0.6402939817381588
362.7786824334596	0.03228975874130261	0.6449266947536926
363.2392031024017	0.031184442701228183	0.6228501023526409
363.6996954373941	0.03142793226006431	0.6277133446737919
364.16015943859577	0.03150277978171983	0.6292082820201337
364.6205951061657	0.03178072573220364	0.6347597254407329
365.0810024402629	0.03132890925288246	0.6257355478368503
365.5413814410462	0.031171881133003385	0.6225992088420408
366.0017321086746	0.03107929000447849	0.6207498765874759
366.4620544433072	0.030310498000132368	0.6053947138052603
366.9223484451028	0.03118645651743247	0.6228903245134535
367.3826141142204	0.031517744032406196	0.6295071645578084
367.8428514508189	0.031858088399054914	0.6363048980440535
368.3030604550573	0.030579205794703197	0.6107616425755388
368.76324112709466	0.03043228353916471	0.6078271490618574
369.22339346708986	0.030737101529140907	0.6139153105263009
369.6835174752017	0.03061486953012256	0.6114739580778988
370.1436131515895	0.03090035066173615	0.6171759024560874
370.6036804964119	0.030690623931487276	0.6129870086271353
371.063719509828	0.030384640342209786	0.6068755665264352
371.5237301919967	0.031106590559638526	0.6212951534193855
371.9837125430769	0.03147993143121684	0.6287519295355928
372.4436665632278	0.030551184983267168	0.610201979990005
372.9035922526082	0.0313202007218552	0.6255616114395391
373.3634896113769	0.030476663737744724	0.608713559390855
373.8233586396931	0.03146844852663583	0.6285225802863065
374.28319933771576	0.03013428296129213	0.6018751524794792
374.7430117056037	0.02982136120428874	0.5956251336320918
375.2027957435159	0.03010817486272022	0.6013536927072138
375.66255145161136	0.030258138883705165	0.6043489397189956
376.1222788300491	0.03050512893709271	0.6092820977824428
376.581977878988	0.030616975565573593	0.6115160221433324
377.0416485985869	0.030353307191684543	0.6062497462472506
377.501290989005	0.02963253436119042	0.5918536754261852
377.9609050504012	0.030354236506490672	0.6062683075486733
378.4204907829342	0.029851535121169528	0.5962278004169469
378.8800481867633	0.029168369610378195	0.5825828645095833
379.3395772620473	0.030518453495258484	0.6095482305706091
379.7990780089452	0.029147729258865183	0.5821706126188602
380.258550427616	0.02976822085682648	0.5945637559369888
380.7179945182184	0.030342426564678657	0.6060324263507071
381.17741028091166	0.03052902149330754	0.6097593062964336
381.6367977158547	0.029694505971375795	0.5930914408515446
382.0961568232064	0.02934148413376699	0.5860404989172948
382.5554876031256	0.030124961870926996	0.6016889813707069
383.0147900557714	0.02925838044650811	0.5843806603153731
383.4740641813028	0.03027898574196514	0.604765316190486
383.9333099798788	0.029803915193237458	0.5952766826361419
384.3925274516582	0.03058684454653854	0.6109142121616187
384.8517165968	0.029995558660374053	0.599104397567352
385.3108774154632	0.029239486399910745	0.5840032875546299
385.7700099078066	0.028463837937561597	0.568511180022533
386.2291140739895	0.02940972501128689	0.5874034810721501
386.68818991417055	0.029210756738131626	0.583429467027358
387.1472374285088	0.02954321901027891	0.5900697706191061
387.60625661716335	0.02951284812556853	0.5894631697752739
388.06524748029295	0.029270088747171852	0.5846145114240976
388.5242100180566	0.02974364141946643	0.5940728282743373
388.9831442306133	0.029977349653825067	0.5987407071828508
389.4420501181221	0.030330086016055732	0.6057859472876372
389.9009276807418	0.029887130437287454	0.5969387493734726
390.3597769186314	0.029521333078707405	0.5896326406281319
390.8185978319498	0.02858029388351894	0.5708371667614988
391.27739042085625	0.02837458413004378	0.5667285044280668
391.73615468550935	0.02872921998725357	0.5738116833439277
392.1948906260683	0.029045510945423292	0.5801289955971551
392.6535982426919	0.029269150220369574	0.5845957661305162
393.1122775355392	0.03003792437580781	0.5999505724146355
393.57092850476914	0.030060193370114806	0.6003953533575266
394.0295511505406	0.029265333081641646	0.5845195260211
394.4881454730127	0.02944725243288231	0.588153020172631
394.9467114723442	0.02922638097753717	0.583741531588467
395.4052491486942	0.02850480765187477	0.5693294723940239
395.8637585022217	0.029387180052085286	0.5869531882536739
396.3222395330855	0.02944943660911724	0.5881966449520809
396.7806922414447	0.029669761574338857	0.592597218432084
397.2391166274582	0.029209689298417895	0.5834081469427683
397.69751269128494	0.028283061433549386	0.5649005120777378
398.1558804330839	0.028757833000852474	0.5743831740449459
398.614219853014	0.028799171063655798	0.5752088234791987
399.0725309512343	0.02890590044401784	0.5773405405103846
399.5308137279037	0.028698783121161284	0.5732037646470819
399.989068183181	0.027614620412691464	0.5515496699415561
400.44729431722544	0.02817152336233554	0.5626727505632829
400.9054921301958	0.028079138391214578	0.5608275359120207
401.36366162225113	0.028311621984769032	0.5654709549421905
401.8218027935503	0.027882900574782085	0.556908057563764
402.2799156442524	0.028575955529503275	0.5707505163648493
402.7380001745162	0.02815802975214383	0.5624032412813937
403.1960563845008	0.028033330229999473	0.5599126047365721
403.6540842743651	0.028311081848317578	0.5654601667405835
404.11208384426806	0.028813610296202906	0.5754972197748908
404.5700550943687	0.028546551186527037	0.5701632203597508
405.02799802482593	0.029133685419498536	0.5818901135523467
405.48591263579874	0.02864368667939509	0.5721033176766944
405.9437989274459	0.02829076965834439	0.5650544692544776
406.4016568999268	0.02849931865287004	0.5692198400451538
406.8594865533999	0.028219595527398493	0.5636329009234092
407.31728788802445	0.027487184950773347	0.5490043881866504
407.77506090395934	0.02821310213479646	0.5635032077165999
408.2328056013635	0.02777066760360841	0.5546664167400288
408.69052198039606	0.027454891069135366	0.5483593791248789
409.14821004121575	0.027912786945854657	0.55750498116624
409.6058697839816	0.027767728168448916	0.5546077070954089
410.0635012088525	0.028065497071782127	0.5605550764180804
410.52110431598766	0.027361004017646635	0.5464841632659706
410.9786791055458	0.02756542036751181	0.5505669923143759
411.436225577686	0.027478388770338993	0.5488287011586016
411.8937437325671	0.027749750193117127	0.5542486311214735
412.3512335703482	0.02732277577183829	0.5457206265304853
412.80869509118816	0.028550454797932962	0.5702411875969717
413.266128295246	0.02801767824487022	0.5595999860072333
413.7235331826805	0.02797240515686114	0.5586957419046633
414.1809097536509	0.02711172357426747	0.5415052590046475
414.638258008316	0.027318005252653415	0.5456253444538958
415.09557794683474	0.027294790704666803	0.5451616778688704
415.5528695693661	0.027105216330798532	0.5413752891530307
416.0101328760691	0.026918289158884733	0.5376417732775672
416.4673678671027	0.027804023506416635	0.5553326376612566
416.92457454262575	0.026891225121173933	0.5371012204333077
417.3817529027973	0.02759799039365549	0.5512175168391238
417.8389029477762	0.027249915975067842	0.5442653902203197
418.2960246777216	0.027630268730712865	0.5518622154273678
418.75311809279225	0.027504511386614732	0.5493504508944779
419.21018319314726	0.026833634212752415	0.5359509512205831
419.6672199789455	0.026318244570192877	0.5256570202053918
420.124228450346	0.025884802121630746	0.5169998290317473
420.5812086075077	0.026799391694602534	0.5352670218387843
421.0381604505895	0.027282756676020453	0.5449213209612206
421.4950839797504	0.027014418985995624	0.5395617843275904
421.9519791951493	0.02707172649390604	0.5407063931523869
422.40884609694535	0.026906624485291457	0.5374087935368654
422.8656846852973	0.02726386083914373	0.5445439124430413
423.3224949603641	0.026204587197691108	0.5233869296655611
423.779276922305	0.027059477108396277	0.540461734899672
424.2360305712786	0.026878665760019564	0.5368503710047551
424.692755907444	0.027184968365261887	0.5429681848445503
425.14945293096014	0.026156132942711904	0.522419147783738
425.606121641986	0.025981935426119977	0.5189398826399729
426.0627620406807	0.026655833355684586	0.5323997161821594
426.51937412720287	0.025813528317655945	0.5155762699208906
426.9759579017117	0.026354869123439897	0.526388526222305
427.4325133643661	0.026468990876410324	0.5286678918816072
427.88904051532506	0.026813305675619667	0.5355449272309566
428.3455393547475	0.026194964031993777	0.523194725174714
428.8020098827922	0.026097978648247363	0.5212576260028925
429.2584520996184	0.026144596591773213	0.5221887310447827
429.714866005385	0.026805996872520645	0.5353989477453555
430.17125160025086	0.02620507835547434	0.523396739611126
430.627608884375	0.02589998437610035	0.5173030657816926
431.0839378579163	0.025459006157238923	0.5084953618829146
431.5402385210338	0.025892973075687987	0.5171630283482408
431.9965108738866	0.026269972427556788	0.524692875672367
432.45275491663335	0.026699857171626803	0.5332790084436105
432.9089706494331	0.027041044851144894	0.5400935855056374
433.365158072445	0.026577604060334152	0.5308372343175547
433.8213171858279	0.02661101522703058	0.531504559030178
434.2774479897406	0.026573374275562972	0.5307527523857343
434.7335504843423	0.026721213743206206	0.533705565472323
435.18962466979184	0.026820543243808906	0.5356894839342845
435.6456705462482	0.026319984468609524	0.5256917713777
436.10168811387024	0.025770272462544968	0.5147123162211146
436.557677372817	0.02712068128964327	0.5416841723869077
437.0136383232476	0.026572708543761592	0.5307394556551209
437.4695709653207	0.02599954191037438	0.5192915387839242
437.92547529919545	0.027225565736248316	0.5437790403639919
438.3813513250307	0.026584775936878198	0.5309804789548106
438.8371990429856	0.027182739692499628	0.5429236713313254
439.2930184532189	0.026498123985427162	0.5292497705025824
439.7488095558896	0.026670537752588052	0.5326934086331613
440.2045723511568	0.027051577693842917	0.5403039590699737
440.6603068391792	0.026349740794770156	0.526286097579604
441.116013020116	0.027039624501419723	0.5400652167126292
441.5716908941261	0.026053691081140546	0.5203730658119577
442.02734046136834	0.02618892286158536	0.5230740642488823
442.4829617220018	0.026739334569942267	0.5340674946322356
442.9385546761855	0.02706115289537253	0.5404952055675031
443.3941193240782	0.02723454230368916	0.543958330280511
443.84965566583895	0.026779886272005768	0.5348774380015225
444.3051637016267	0.026656252779389284	0.5324080933755017
444.76064343160056	0.026527772187540342	0.5298419371316241
445.21609485591927	0.02636711129501866	0.5266330403904247
445.67151797474185	0.026446382254269138	0.5282163275166074
446.12691278822734	0.02612701251500922	0.5218375224479714
446.5822792965346	0.02563904598654234	0.512091316147017
447.0376174998227	0.02594497091623816	0.5182015866337822
447.49292739825046	0.02576101440931786	0.5145274041596662
447.9482089919769	0.02530043357898907	0.5053281752601906
448.403462281161	0.02516434497376934	0.5026100633727876
448.85868726596186	0.025662129632530013	0.5125523682127824
449.31388394653806	0.025893690304910306	0.5171773536422067
449.76905232304887	0.026377701028888235	0.5268445502480563
450.2241923956532	0.026746283970803406	0.5342062957395032
450.6793041645099	0.02594756855790254	0.5182534696013221
451.134387629778	0.026826533242704682	0.535809122806164
451.5894427916165	0.026710815143132418	0.5334978731499035
452.04446965018434	0.026748964286423073	0.5342598299625635
452.4994682056403	0.026964640228458542	0.538567548018215
452.9544384581436	0.026188263210836532	0.523060888975765
453.4093804078531	0.026213429988511134	0.5235635476476981
453.86429405492777	0.025936165316638792	0.5180257114757695
454.3191793995264	0.026313271080218675	0.5255576841720851
454.7740364418083	0.026056829052069345	0.520435740832178
455.22886518193206	0.0260164329787152	0.5196289058513138
455.68366562005696	0.026150498405437206	0.5223066085838421
456.13843775634166	0.026176485396716336	0.5228256494675341
456.5931815909453	0.025738587101314204	0.5140794612008215
457.0478971240268	0.026648829082055816	0.5322598190953883
457.5025843557451	0.025713249742156517	0.5135733954871585
457.9572432862592	0.024860055930552783	0.4965324666170709
458.4118739157281	0.02478406220019848	0.49501463592499617
458.8664762443105	0.0255888444017659	0.5110886346651472
459.3210502721657	0.025600453437295917	0.5113205031410161
459.7755959994524	0.024951016114637136	0.49834922384844127
460.23011342632975	0.025428819487632152	0.507892440386535
460.6846025529566	0.0252323809669884	0.5039689533521611
461.139063379492	0.026223073224049057	0.5237561529955619
461.5934959060948	0.025771661318795405	0.5147400559916715
462.0479001329239	0.026487906152819145	0.529045688667586
462.5022760601385	0.02618937394178531	0.5230830737207016
462.9566236878973	0.024952147315278745	0.49837181743668496
463.41094301635945	0.02547154047992521	0.508745711215536
463.8652340456838	0.025591819946258063	0.5111480655252297
464.3194967760294	0.02549494920313678	0.5092132560825553
464.77373120755504	0.02543493862632118	0.5080146585809567
465.2279373404199	0.02528149655318595	0.5049499440712941
465.6821151747827	0.025660083362590215	0.51251149785013
466.13626471080266	0.026428613101906414	0.5278614223855848
466.5903859486385	0.02632637260428801	0.5258193622770114
467.0444788884494	0.02634659532057397	0.5262232726958426
467.4985435303941	0.02714782306480093	0.5422262778892908
467.9525798746317	0.027272933075746613	0.544725113169699
468.4065879213212	0.02788329201362182	0.5569158758124834
468.8605676706213	0.027485275904549376	0.5489662586075678
469.31451912269125	0.027747780256896306	0.5542092853801414
469.7684422776898	0.026647734137274233	0.5322379496492134
470.2223371357761	0.027567691827325724	0.5506123604178405
470.676203697109	0.027599871658151205	0.5512550915308542
471.1300419618474	0.026840806671088492	0.5360942074780319
471.5838519301504	0.02638822565647527	0.5270547597311253
472.03763360217687	0.02566487129549535	0.512607127732768
472.49138697808576	0.026019115689352935	0.5196824879103195
472.9451120580361	0.026011050812888643	0.5195214072926393
473.3988088421867	0.026478469091359976	0.5288572012560726
473.85247733069673	0.027374252500609996	0.5467487765961948
474.306117523725	0.027978316472170278	0.5588138092210709
474.7597294214305	0.02789228994884434	0.5570955925099316
475.21331302397215	0.028744508732279687	0.5741170470408505
475.6668683315091	0.028787524493858567	0.574976205327501
476.1203953442	0.028364185898128374	0.566520819458913
476.573894062204	0.027886161321783544	0.5569731848032722
477.02736448568	0.02814040530096475	0.5620512262821844
477.4808066147871	0.02901323551741298	0.5794843551116111
477.93422044968406	0.02792141324751076	0.5576772751877558
478.38760599053	0.02841622633766897	0.5675602285785273
478.8409632374837	0.02860938055318486	0.5714181178444806
479.2942921907044	0.028341290409898436	0.5660635254876417
479.74759285035066	0.028156448561689775	0.5623716599997539
480.2008652165818	0.029056628551359376	0.5803510486985558
480.6541092895566	0.027883423470628617	0.5569185014169731
481.107325069434	0.028564249352147575	0.5705167076651775
481.56051255637306	0.0276431785311135	0.5521200642154886
482.0136717505328	0.02867857926781216	0.572800230979653
482.4668026520719	0.028928953867435152	0.5778009889376042
482.91990526114944	0.028919586541763714	0.5776138943662431
483.37297957792464	0.028762071870844685	0.5744678374368322
483.82602560255606	0.02844973737548931	0.5682295480275114
484.2790433352029	0.029124822331646028	0.5817130901754658
484.73203277602414	0.02859878983960216	0.5712065884189366
485.1849939251786	0.02950675244228921	0.5893414200581936
485.6379267828253	0.030371972429255645	0.6066225489814788
486.0908313491232	0.029580899374470525	0.5908223644579917
486.5437076242313	0.03064027251538027	0.6119813345484932
486.9965556083084	0.030693823197685217	0.6130509079041508
487.4493753015136	0.03089535948924247	0.6170762132479776
487.90216670400594	0.0299496732822836	0.5981879241312089
488.35492981594416	0.030843355700621963	0.6160375361610078
488.8076646374874	0.030665911084443217	0.6124934163589687
489.26037116879456	0.03046765727339562	0.6085336723402732
489.71304941002455	0.03191224278509599	0.6373865292373162
490.1656993613363	0.03219025284887845	0.6429392531995076
490.61832102288895	0.03133666847328334	0.625890523554138
491.0709143948412	0.0323254822948354	0.645640205009463
491.5234794773523	0.03261809417348312	0.6514845725409217
491.97601627058094	0.03277165060250734	0.6545515710926667
492.4285247746863	0.03259143875594335	0.650952181109901
492.8810049898272	0.03296574077055744	0.658428154236077
493.33345691616256	0.03295838521824199	0.6582812410235068
493.7858805538514	0.03306998292445444	0.6605101936340007
494.23827590305285	0.03363556805761915	0.6718066844115443
494.6906429639256	0.033001924937554085	0.6591508643725398
495.1429817366287	0.03396266427698483	0.6783398112721432
495.59529222132113	0.03483242455559439	0.6957116239133454
496.0475744181618	0.03375856189834349	0.6742632532036956
496.4998283273098	0.034327017657497884	0.6856170792931432
496.952053948924	0.03436145546134458	0.6863049091365061
497.4042512831633	0.03534673244101547	0.7059839488805316
497.8564203301868	0.03599926512317862	0.719017052110908
498.3085610901533	0.035571643343774606	0.7104761177686549
498.7606735632218	0.03629849936155554	0.7249936887230407
499.2127577495514	0.03551904982764009	0.7094256619926204
499.6648136493009	0.03744890136445782	0.7479707877559263
500.11684126262935	0.03731529875501906	0.7453023289212044
500.5688405896956	0.036540601824921644	0.7298292264418854
501.0208116306587	0.03762791317059481	0.751546209206244
501.4727543856776	0.038195890725946396	0.7628904840813273
501.92466885491126	0.0389047546646044	0.7770486973652881
502.3765550385186	0.038874702178913305	0.7764484559382334
502.8284129366586	0.03980370918267129	0.7950036095921208
503.2802425494902	0.03847170135156296	0.7683992784359319
503.7320438771724	0.038853475449279036	0.7760244922562158
504.18381691986406	0.03944343475263035	0.7878078108737747
504.6355616777244	0.03941611079782588	0.7872620666783294
505.087278150912	0.040474954354896925	0.8084104593356577
505.5389663395861	0.0410268637829144	0.8194338038297979
505.9906262439056	0.04164273996494249	0.8317347629647388
506.4422578640293	0.042101487082739635	0.8408973669328155
506.8938612001164	0.04194421554278053	0.8377561660833922
507.3454362523256	0.04238696286744926	0.8465992045167343
507.7969830208162	0.043210208223832085	0.8630419697711844
508.2485015057469	0.04370276896404694	0.8728799367419265
508.6999917072768	0.04302316113235643	0.8593060587298209
509.1514536255646	0.043130870640144175	0.8614573519481731
509.6028872607695	0.04328623961793266	0.8645605527251865
510.0542926130504	0.042677389131337166	0.8523999185369361
510.50566968256624	0.04379387455330371	0.8746995981659514
510.957018469476	0.044536380301720545	0.8895297428204454
511.4083389739386	0.04456598881450089	0.8901211167303084
511.8596311961131	0.04534520077156684	0.905684398313567
512.3108951361585	0.044518767170953044	0.8891779539249958
512.7621307942334	0.046093765566063295	0.9206355609265355
513.2133381704971	0.045599363587510926	0.91076081871069
513.6645172651084	0.04591008974364373	0.9169669845931896
514.1156680782265	0.046613936633417896	0.9310249918372046
514.56679061001	0.046207324102825326	0.9229036774098415
515.0178848606182	0.046144943049595225	0.9216577341359009
515.4689508302097	0.04648796869320579	0.9285090210461939
515.9199885189439	0.04613684737032524	0.9214960382905741
516.3709979269794	0.04772660645809624	0.9532484621441399
516.8219790544752	0.04887075352490917	0.9761006306869822
517.2729319015904	0.048988712957725875	0.9784566467255971
517.7238564684837	0.04897699724526918	0.9782226475803599
518.1747527553144	0.04939282396402243	0.9865279979476305
518.6256207622414	0.04989207704597488	0.9964996317569896
519.0764604894235	0.049252039645433295	0.9837160980879824
519.5272719370197	0.04917545396780477	0.9821864443713408
519.9780551051891	0.04950507496456968	0.9887699988739221
520.4288099940904	0.0499179888586014	0.9970171710896222
520.8795366038827	0.050009806819553006	0.9988510607877105
521.330234934725	0.049609341824118205	0.990852531720397
521.7809049867761	0.04968781038451004	0.9924197924505962
522.2315467601952	0.04996136381740033	0.9978835036597637
522.6821602551412	0.04971850299714866	0.9930328191998511
523.1327454717729	0.049805493979845315	0.9947702991584625
523.5833024102494	0.0487171165923081	0.9730320242289114
524.0338310707295	0.04878300868692092	0.9743480938981083
524.4843314533723	0.04857990050262551	0.9702913929768899
524.9348035583367	0.04905476022765396	0.9797758157275293
525.3852473857818	0.049421931701009135	0.987109369810405
525.8356629358663	0.04986763365427359	0.9960114213484513
526.2860502087494	0.05006733113840366	1.0
526.7364092045899	0.0487666353634753	0.9740210678034402
527.186739923547	0.049140176920178275	0.9814818522245462
527.6370423657792	0.0488749388899253	0.9761842254184081
528.0873165314458	0.0490868720317852	0.9804171881362931
528.5375624207057	0.04855378913462885	0.9697698679040634
528.987780033718	0.04871318228760262	0.9729534439512213
529.4379693706412	0.04890455048950406	0.9767756609812173
529.8881304316349	0.04891178090214912	0.9769200747661161
530.3382632168576	0.04823547853954578	0.9634122172323949
530.7883677264683	0.04750865402592025	0.9488952755137865
531.2384439606263	0.0453379335359907	0.9055392490604303
531.68849191949	0.04505550106485037	0.8998981958954305
532.1385116032188	0.04440103888726221	0.886826554651949
532.5885030119715	0.04465047472645505	0.891808562650045
533.038466145907	0.04530790404863293	0.9049394669814825
533.4884010051844	0.04563659405529499	0.9115044267217653
533.9383075899626	0.04575365524920841	0.9138425021412018
534.3881859004006	0.044976664630032234	0.8983235875709961
534.8380359366574	0.04481809269606493	0.8951564138165947
535.2878576988917	0.043438326686998416	0.8675982035974287
535.7376511872626	0.042973897917352344	0.8583221194051573
536.1874164019291	0.041969726401224976	0.8382656971163818
536.63715334305	0.043174655853696106	0.8623318785792295
537.0868620107848	0.04387395884546592	0.8762991300750991
537.5365424052918	0.04260492290586237	0.850952543067254
537.9861945267303	0.04398801929093876	0.8785772712333662
538.4358183752591	0.04349845256147534	0.8687991039512265
538.8854139510373	0.04290222280507361	0.8568905449217448
539.3349812542237	0.041360376077963716	0.8260950796383416
539.7845202849775	0.04182465891894375	0.8353682491821658
540.2340310434574	0.04139549162798071	0.8267964461765597
540.6835135298226	0.04044585478813252	0.8078292506575844
541.1329677442317	0.040404411394619116	0.8070014974420875
541.5823936868442	0.03965477553578169	0.792028942349472
542.0317913578185	0.03907034203878653	0.7803559912378472
542.4811607573139	0.038000996815306255	0.758997847703446
542.9305018854892	0.03805546739761797	0.7600857943177579
543.3798147425035	0.03703121359951199	0.7396282665191998
543.8290993285156	0.03684111865901287	0.7358314804718187
544.2783556436846	0.0371650866308136	0.7423021265179564
544.7275836881694	0.036777008217218986	0.734550995939956
545.1767834621289	0.036243300329407285	0.7238911927042663
545.6259549657221	0.035220298460789966	0.7034586698237895
546.0750981991081	0.03458926059399983	0.6908548847798152
