wavelength	dark	baseline
464.77373120755504	2738.12	18698.64
465.2279373404199	2739.06	19533.86
465.6821151747827	2736.82	20203.6
466.13626471080266	2741.3	20411.5
466.5903859486385	2738.48	19451.06
467.0444788884494	2744.98	17810.78
467.4985435303941	2739.72	17246.5
467.95257987463174	2737.24	17261.02
468.40658792132115	2736.86	17466.54
468.8605676706213	2738.52	17262.18
469.31451912269125	2738.88	16587.22
469.76844227768987	2738.64	15974.82
470.2223371357761	2740.68	15576.54
470.67620369710903	2737.6	15383.24
471.13004196184744	2737.94	15280.12
471.5838519301504	2738.74	15183.44
472.03763360217687	2739.86	15245.24
472.49138697808576	2742.68	15497.56
472.9451120580361	2738.38	15796.06
473.3988088421867	2743.08	16160.04
473.85247733069673	2736.9	16364.54
474.306117523725	2736.62	16394.64
474.75972942143045	2739.56	16620.34
475.21331302397215	2736.02	17100.86
475.6668683315091	2736.54	17415.84
476.12039534419995	2741.42	17163.82
476.57389406220403	2738.9	16798.54
477.02736448568004	2736.14	16503.84
477.4808066147871	2736.98	16105.32
477.93422044968406	2737.82	15951.28
478.38760599053	2737.56	16020.66
478.8409632374837	2734.8	15918.26
479.29429219070437	2735.12	15791.34
479.74759285035066	2736.02	15994.34
480.2008652165818	2737.98	16385.24
480.6541092895566	2736.36	16674.48
481.107325069434	2740.34	16720.32
481.56051255637306	2739.36	16782.12
482.01367175053275	2740.96	17069.2
482.46680265207186	2735.2	16968.0
482.91990526114944	2735.88	16539.74
483.37297957792464	2742.54	16374.82
483.82602560255606	2741.24	16695.86
484.2790433352029	2739.8	17184.06
484.73203277602414	2739.32	17870.08
485.1849939251786	2737.4	19026.62
485.6379267828253	2739.62	20623.78
486.09083134912316	2738.14	22465.48
486.5437076242313	2737.82	22291.68
486.9965556083084	2739.46	19660.28
487.4493753015136	2738.6	18842.52
487.90216670400594	2735.82	18165.86
488.35492981594416	2739.68	16834.68
488.8076646374874	2738.64	16285.72
489.26037116879456	2734.78	16292.84
489.71304941002455	2736.32	16259.76
490.1656993613363	2737.42	16053.68
490.61832102288895	2740.3	15865.6
491.0709143948412	2742.7	15694.96
491.5234794773523	2739.34	15559.5
491.97601627058094	2739.68	15384.5
492.4285247746863	2737.96	15288.54
492.88100498982715	2740.94	15434.2
493.33345691616256	2741.06	15529.82
493.7858805538514	2737.78	15629.3
494.23827590305285	2740.82	15728.58
494.69064296392554	2736.3	15642.2
495.14298173662866	2737.48	15500.18
495.59529222132113	2740.84	15619.1
496.0475744181618	2735.94	16425.64
496.4998283273098	2736.6	17425.7
496.95205394892395	2741.68	17274.66
497.4042512831633	2739.08	16112.1
497.8564203301868	2738.7	15245.98
498.3085610901533	2735.4	15063.4
498.7606735632218	2732.54	15284.6
499.21275774955143	2739.88	15454.68
499.6648136493009	2737.56	15330.5
500.11684126262935	2738.52	15053.5
500.5688405896956	2739.06	14818.3
501.0208116306587	2735.18	15084.96
501.4727543856776	2738.68	15764.04
501.92466885491126	2740.7	16137.48
502.3765550385186	2734.28	16009.92
502.8284129366586	2735.52	15993.36
503.2802425494902	2740.72	16051.86
503.73204387717243	2739.24	16164.84
504.18381691986406	2740.72	16049.0
504.63556167772435	2741.62	15847.1
505.08727815091197	2740.16	15850.76
505.5389663395861	2738.52	15727.88
505.9906262439056	2737.94	15375.04
506.4422578640293	2740.78	15049.26
506.89386120011636	2738.4	14981.34
507.3454362523256	2738.02	14845.82
507.7969830208162	2734.92	14709.28
508.24850150574684	2739.22	14950.62
508.69999170727675	2734.54	14818.0
509.1514536255646	2739.64	14460.78
509.6028872607695	2735.96	14360.16
510.0542926130504	2735.92	14512.06
510.50566968256624	2739.4	14755.68
510.95701846947594	2737.08	14825.0
511.40833897393867	2739.38	14735.8
511.8596311961131	2738.1	14581.74
512.3108951361585	2737.5	14343.66
512.7621307942334	2737.86	14325.54
513.2133381704971	2735.96	14360.66
513.6645172651084	2742.48	14166.36
514.1156680782265	2737.24	13912.1
514.56679061001	2738.96	13731.54
515.0178848606182	2736.28	13332.24
515.4689508302097	2738.36	13032.46
515.9199885189439	2734.54	13090.76
516.3709979269794	2733.74	13494.62
516.8219790544752	2738.24	13831.12
517.2729319015904	2739.04	13675.44
517.7238564684837	2738.9	13136.36
518.1747527553144	2732.34	13056.04
518.6256207622414	2739.52	13315.82
519.0764604894235	2735.26	13551.88
519.5272719370197	2741.46	13653.2
519.9780551051891	2738.72	13238.4
520.4288099940904	2741.22	12715.18
520.8795366038827	2739.08	12512.62
521.330234934725	2740.5	12665.0
521.7809049867761	2736.28	12784.18
522.2315467601952	2738.2	12598.9
522.6821602551412	2735.44	12426.56
523.1327454717729	2738.86	12489.5
523.5833024102494	2737.3	12560.84
524.0338310707295	2737.58	12660.96
524.4843314533723	2734.34	12701.08
524.9348035583367	2734.48	12557.98
525.3852473857818	2735.0	12461.3
525.8356629358663	2738.76	12505.22
526.2860502087494	2736.68	12577.32
526.7364092045899	2738.94	12574.52
527.186739923547	2739.74	12553.28
527.6370423657792	2739.62	12448.44
528.0873165314458	2737.62	12339.28
528.5375624207057	2739.4	12605.7
528.987780033718	2735.44	13012.68
529.4379693706412	2735.12	13053.42
529.8881304316349	2738.7	12858.4
530.3382632168576	2734.46	12826.68
530.7883677264683	2741.48	12736.3
531.2384439606263	2736.9	12593.44
531.68849191949	2738.76	12629.36
532.1385116032188	2737.0	12621.9
532.5885030119715	2740.9	12624.12
533.038466145907	2736.88	12941.0
533.4884010051844	2735.24	13374.9
533.9383075899626	2736.96	13557.22
534.3881859004006	2736.0	13685.74
534.8380359366574	2737.32	13971.66
535.2878576988917	2736.98	14078.94
535.7376511872626	2737.3	13870.8
536.1874164019291	2739.76	13413.02
536.63715334305	2739.6	13015.24
537.0868620107848	2739.14	12956.0
537.5365424052918	2736.68	13413.34
537.9861945267303	2737.66	14073.38
538.4358183752591	2742.54	14423.4
538.8854139510373	2739.08	14610.64
539.3349812542237	2736.98	14699.8
539.7845202849775	2737.74	14566.8
540.2340310434574	2737.96	14189.32
540.6835135298226	2741.74	13890.24
541.1329677442317	2736.9	14008.2
541.5823936868442	2740.2	14152.02
542.0317913578185	2739.46	14220.86
542.4811607573139	2741.58	14244.82
542.9305018854892	2740.9	14072.24
543.3798147425035	2737.22	13870.0
543.8290993285156	2739.22	14064.0
544.2783556436846	2735.28	14482.44
544.7275836881694	2739.02	14777.58
545.1767834621289	2738.52	14774.1
545.6259549657221	2742.06	14501.52
546.0750981991081	2742.48	14172.6
546.5242131624457	2738.26	14200.38
546.9732998558936	2739.3	14623.38
547.4223582796114	2740.04	15466.56
547.8713884337575	2737.9	16223.12
548.3203903184911	2739.4	16299.24
548.7693639339712	2738.66	15477.16
549.2183092803567	2737.62	14407.32
549.6672263578066	2737.4	13786.38
550.1161151664796	2733.48	13814.72
550.5649757065349	2741.68	14004.76
551.0138079781314	2734.34	13787.58
551.462611981428	2735.9	13878.98
551.9113877165839	2739.16	14713.06
552.360135183758	2736.78	15515.9
552.808854383109	2736.82	15582.9
553.257545314796	2737.16	15323.22
553.706207978978	2737.34	15236.0
554.1548423758138	2738.3	15056.54
554.6034485054627	2735.56	14753.66
555.0520263680833	2742.54	15174.02
555.5005759638345	2741.06	16128.04
