Data from ref_spectrum_Absorbance__0__00.txt Node

Date: Mon Sep 23 13:57:32 CEST 2024
User: Admon
Spectrometer: MAYP115816
Trigger mode: 0
Integration Time (sec): 2.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
349.873	0.25
350.334	0.25
350.795	0.25
351.256	0.25
351.718	0.25
352.179	0.25
352.64	0.25
353.101	0.25
353.562	0.25
354.023	0.25
354.484	0.25
354.945	0.25
355.406	0.25
355.867	0.25
356.328	0.25
356.789	0.25
357.25	0.25
357.711	0.25
358.172	0.25
358.633	0.26
359.093	0.26
359.554	0.26
360.015	0.26
360.476	0.26
360.936	0.26
361.397	0.26
361.858	0.26
362.318	0.26
362.779	0.26
363.239	0.26
363.7	0.26
364.16	0.26
364.621	0.26
365.081	0.26
365.541	0.27
366.002	0.27
366.462	0.27
366.922	0.27
367.383	0.27
367.843	0.27
368.303	0.27
368.763	0.27
369.223	0.27
369.684	0.27
370.144	0.27
370.604	0.27
371.064	0.28
371.524	0.28
371.984	0.28
372.444	0.28
372.904	0.28
373.363	0.28
373.823	0.28
374.283	0.28
374.743	0.28
375.203	0.28
375.663	0.28
376.122	0.28
376.582	0.28
377.042	0.29
377.501	0.29
377.961	0.29
378.42	0.29
378.88	0.29
379.34	0.29
379.799	0.29
380.259	0.29
380.718	0.29
381.177	0.3
381.637	0.3
382.096	0.3
382.555	0.3
383.015	0.3
383.474	0.3
383.933	0.3
384.393	0.3
384.852	0.31
385.311	0.31
385.77	0.31
386.229	0.31
386.688	0.31
387.147	0.31
387.606	0.31
388.065	0.32
388.524	0.32
388.983	0.32
389.442	0.32
389.901	0.32
390.36	0.32
390.819	0.32
391.277	0.32
391.736	0.33
392.195	0.33
392.654	0.33
393.112	0.33
393.571	0.33
394.03	0.33
394.488	0.33
394.947	0.33
395.405	0.33
395.864	0.33
396.322	0.33
396.781	0.34
397.239	0.34
397.698	0.34
398.156	0.34
398.614	0.34
399.073	0.34
399.531	0.34
399.989	0.34
400.447	0.34
400.905	0.34
401.364	0.34
401.822	0.34
402.28	0.34
402.738	0.34
403.196	0.34
403.654	0.34
404.112	0.34
404.57	0.34
405.028	0.34
405.486	0.33
405.944	0.33
406.402	0.33
406.859	0.33
407.317	0.33
407.775	0.33
408.233	0.33
408.691	0.33
409.148	0.33
409.606	0.33
410.064	0.33
410.521	0.32
410.979	0.32
411.436	0.32
411.894	0.32
412.351	0.32
412.809	0.32
413.266	0.32
413.724	0.32
414.181	0.31
414.638	0.31
415.096	0.31
415.553	0.31
416.01	0.31
416.467	0.31
416.925	0.3
417.382	0.3
417.839	0.3
418.296	0.3
418.753	0.3
419.21	0.3
419.667	0.3
420.124	0.29
420.581	0.29
421.038	0.29
421.495	0.29
421.952	0.29
422.409	0.29
422.866	0.29
423.322	0.28
423.779	0.28
424.236	0.28
424.693	0.28
425.149	0.28
425.606	0.28
426.063	0.27
426.519	0.27
426.976	0.27
427.433	0.27
427.889	0.27
428.346	0.27
428.802	0.27
429.258	0.27
429.715	0.26
430.171	0.26
430.628	0.26
431.084	0.26
431.54	0.26
431.997	0.26
432.453	0.26
432.909	0.26
433.365	0.26
433.821	0.25
434.277	0.25
434.734	0.25
435.19	0.25
435.646	0.25
436.102	0.25
436.558	0.25
437.014	0.25
437.47	0.25
437.925	0.25
438.381	0.25
438.837	0.24
439.293	0.24
439.749	0.24
440.205	0.24
440.66	0.24
441.116	0.24
441.572	0.24
442.027	0.24
442.483	0.24
442.939	0.24
443.394	0.24
443.85	0.23
444.305	0.23
444.761	0.23
445.216	0.23
445.672	0.23
446.127	0.23
446.582	0.23
447.038	0.23
447.493	0.23
447.948	0.23
448.403	0.23
448.859	0.23
449.314	0.23
449.769	0.23
450.224	0.23
450.679	0.23
451.134	0.22
451.589	0.22
452.044	0.22
452.499	0.22
452.954	0.22
453.409	0.22
453.864	0.22
454.319	0.22
454.774	0.22
455.229	0.22
455.684	0.22
456.138	0.22
456.593	0.22
457.048	0.22
457.503	0.22
457.957	0.22
458.412	0.22
458.866	0.22
459.321	0.22
459.776	0.22
460.23	0.22
460.685	0.22
461.139	0.22
461.593	0.22
462.048	0.22
462.502	0.22
462.957	0.22
463.411	0.22
463.865	0.22
464.319	0.21
464.774	0.21
465.228	0.21
465.682	0.21
466.136	0.21
466.59	0.21
467.044	0.21
467.499	0.21
467.953	0.21
468.407	0.21
468.861	0.21
469.315	0.21
469.768	0.21
470.222	0.21
470.676	0.21
471.13	0.21
471.584	0.21
472.038	0.21
472.491	0.21
472.945	0.21
473.399	0.21
473.852	0.21
474.306	0.21
474.76	0.21
475.213	0.21
475.667	0.21
476.12	0.21
476.574	0.21
477.027	0.21
477.481	0.21
477.934	0.21
478.388	0.21
478.841	0.22
479.294	0.22
479.748	0.22
480.201	0.22
480.654	0.22
481.107	0.22
481.561	0.22
482.014	0.22
482.467	0.22
482.92	0.22
483.373	0.22
483.826	0.22
484.279	0.22
484.732	0.22
485.185	0.22
485.638	0.22
486.091	0.22
486.544	0.22
486.997	0.22
487.449	0.23
487.902	0.23
488.355	0.23
488.808	0.23
489.26	0.23
489.713	0.23
490.166	0.23
490.618	0.23
491.071	0.23
491.523	0.24
491.976	0.24
492.429	0.24
492.881	0.24
493.333	0.24
493.786	0.24
494.238	0.24
494.691	0.24
495.143	0.24
495.595	0.24
496.048	0.25
496.5	0.25
496.952	0.25
497.404	0.25
497.856	0.25
498.309	0.25
498.761	0.25
499.213	0.25
499.665	0.25
500.117	0.26
500.569	0.26
501.021	0.26
501.473	0.26
501.925	0.26
502.377	0.26
502.828	0.26
503.28	0.27
503.732	0.27
504.184	0.27
504.636	0.27
505.087	0.27
505.539	0.27
505.991	0.27
506.442	0.28
506.894	0.28
507.345	0.28
507.797	0.28
508.249	0.28
508.7	0.28
509.151	0.28
509.603	0.28
510.054	0.29
510.506	0.29
510.957	0.29
511.408	0.29
511.86	0.29
512.311	0.29
512.762	0.29
513.213	0.29
513.665	0.29
514.116	0.29
514.567	0.29
515.018	0.29
515.469	0.29
515.92	0.29
516.371	0.3
516.822	0.3
517.273	0.3
517.724	0.3
518.175	0.3
518.626	0.3
519.076	0.3
519.527	0.3
519.978	0.3
520.429	0.3
520.88	0.3
521.33	0.3
521.781	0.3
522.232	0.3
522.682	0.3
523.133	0.3
523.583	0.3
524.034	0.3
524.484	0.3
524.935	0.3
525.385	0.3
525.836	0.3
526.286	0.3
526.736	0.3
527.187	0.3
527.637	0.3
528.087	0.3
528.538	0.29
